id,key,value,type
50224306,barrier,gate,barrie
50226316,barrier,gate,barrie
50234384,highway,traffic_signals,highwa
50234384,traffic_signals,signal,traffic_signal
50234401,traffic_calming,hump,traffic_calmin
50240444,highway,traffic_signals,highwa
50240444,traffic_signals,signal,traffic_signal
50240447,highway,traffic_signals,highwa
50240447,traffic_signals,signal,traffic_signal
50243810,barrier,gate,barrie
50243815,highway,traffic_signals,highwa
50243815,traffic_signals,signal,traffic_signal
50243815,direction,both,traffic_signals
50246302,highway,traffic_signals,highwa
50246302,traffic_signals,signal,traffic_signal
50251362,highway,traffic_signals,highwa
50251840,highway,turning_circle,highwa
50253509,power,tower,powe
50253513,power,tower,powe
50253514,power,tower,powe
50264143,highway,motorway_junction,highwa
50264143,noref,yes,nore
50264154,highway,motorway_junction,highwa
50264154,ref,27,re
50267158,highway,turning_circle,highwa
50267165,highway,turning_circle,highwa
50279932,highway,stop,highwa
50280112,traffic_calming,yes,traffic_calmin
50280130,traffic_calming,yes,traffic_calmin
50282158,ref,I 495 East,destination
50282158,highway,motorway_junction,highwa
50284652,highway,turning_loop,highwa
50291438,highway,traffic_signals,highwa
50294318,barrier,gate,barrie
50294326,traffic_calming,bump,traffic_calmin
50294337,traffic_calming,bump,traffic_calmin
50296628,highway,traffic_signals,highwa
50296628,traffic_signals,signal,traffic_signal
50300460,highway,traffic_signals,highwa
50309842,highway,traffic_signals,highwa
50309843,highway,traffic_signals,highwa
50309916,highway,traffic_signals,highwa
50313153,highway,stop,highwa
50324163,highway,turning_circle,highwa
50325935,highway,traffic_signals,highwa
50325935,traffic_signals,signal,traffic_signal
50325936,highway,traffic_signals,highwa
50325936,traffic_signals,signal,traffic_signal
50328033,location,entrance,locatio
50328048,highway,traffic_signals,highwa
50340172,highway,motorway_junction,highwa
50340172,noref,yes,nore
50347171,highway,turning_circle,highwa
50349063,ref,MD 193,destination
50349063,highway,motorway_junction,highwa
50370907,highway,traffic_signals,highwa
50370908,highway,traffic_signals,highwa
50373645,highway,traffic_signals,highwa
50373645,traffic_signals,signal,traffic_signal
50375380,highway,motorway_junction,highwa
50375380,ref,25A,re
50376241,access,no,acces
50376241,barrier,lift_gate,barrie
50393095,highway,give_way,highwa
50399055,highway,traffic_signals,highwa
50399057,highway,traffic_signals,highwa
50413588,highway,traffic_signals,highwa
50413616,source,Garmin Forerunner 305,sourc
50418151,highway,motorway_junction,highwa
50418151,ref,29A,re
50420592,highway,motorway_junction,highwa
50420592,ref,25,re
50420611,highway,traffic_signals,highwa
50428661,source,Garmin Forerunner 305,sourc
50428736,noexit,yes,noexi
50428754,noexit,yes,noexi
50451943,highway,traffic_signals,highwa
50454426,source,Garmin Forerunner 305,sourc
50459702,highway,traffic_signals,highwa
50459702,traffic_signals,signal,traffic_signal
50474712,highway,turning_circle,highwa
50474712,source,Bing,sourc
50474759,highway,stop,highwa
50474855,highway,traffic_signals,highwa
50477472,highway,traffic_signals,highwa
50479469,highway,stop,highwa
50480968,highway,traffic_signals,highwa
50480968,traffic_signals,signal,traffic_signal
50480970,highway,traffic_signals,highwa
50480970,traffic_signals,signal,traffic_signal
50481136,highway,traffic_signals,highwa
50481136,traffic_signals,signal,traffic_signal
50481225,highway,traffic_signals,highwa
50481310,highway,traffic_signals,highwa
50481341,highway,traffic_signals,highwa
50481341,traffic_signals,signal,traffic_signal
50481343,highway,traffic_signals,highwa
50481343,traffic_signals,signal,traffic_signal
50481354,highway,traffic_signals,highwa
50481354,traffic_signals,signal,traffic_signal
50481992,highway,traffic_signals,highwa
50481993,highway,traffic_signals,highwa
50484478,highway,turning_circle,highwa
50485148,highway,traffic_signals,highwa
50485179,highway,traffic_signals,highwa
50485179,traffic_signals,blinker,traffic_signal
50487045,highway,turning_circle,highwa
50489281,highway,turning_circle,highwa
50489292,highway,turning_circle,highwa
50489764,highway,traffic_signals,highwa
50491273,highway,turning_circle,highwa
50495205,highway,traffic_signals,highwa
50496591,highway,stop,highwa
50498586,highway,turning_circle,highwa
50498631,highway,turning_circle,highwa
50500957,highway,stop,highwa
50502074,highway,turning_circle,highwa
50502313,highway,stop,highwa
50502929,highway,traffic_signals,highwa
50503048,highway,traffic_signals,highwa
50504207,highway,traffic_signals,highwa
50504207,traffic_signals,signal,traffic_signal
50504208,highway,crossing,highwa
50504255,highway,traffic_signals,highwa
50504257,highway,traffic_signals,highwa
50504360,highway,traffic_signals,highwa
50504362,highway,traffic_signals,highwa
50504392,highway,crossing,highwa
50504394,highway,traffic_signals,highwa
50504394,traffic_signals,signal,traffic_signal
50504512,highway,turning_circle,highwa
50509609,highway,turning_circle,highwa
50509609,source,Bing,sourc
50520037,highway,stop,highwa
50520081,highway,turning_loop,highwa
50524670,highway,turning_circle,highwa
50525916,highway,turning_circle,highwa
50525923,highway,turning_circle,highwa
50525978,highway,traffic_signals,highwa
50525978,traffic_signals,signal,traffic_signal
50526006,highway,traffic_signals,highwa
50526067,highway,traffic_signals,highwa
50526067,traffic_signals,signal,traffic_signal
50527119,highway,traffic_signals,highwa
50527121,highway,traffic_signals,highwa
50527315,highway,traffic_signals,highwa
50527330,highway,traffic_signals,highwa
50527340,highway,traffic_signals,highwa
50527362,highway,traffic_signals,highwa
50527377,highway,traffic_signals,highwa
50527408,highway,traffic_signals,highwa
50527426,highway,traffic_signals,highwa
50527440,highway,traffic_signals,highwa
50527522,highway,traffic_signals,highwa
50528351,highway,traffic_signals,highwa
50528529,highway,traffic_signals,highwa
50528534,highway,traffic_signals,highwa
50528538,highway,traffic_signals,highwa
50528541,highway,traffic_signals,highwa
50528587,highway,traffic_signals,highwa
50528589,highway,traffic_signals,highwa
50531708,highway,traffic_signals,highwa
50531708,traffic_signals,signal,traffic_signal
50531710,highway,traffic_signals,highwa
50531710,traffic_signals,signal,traffic_signal
50535304,highway,traffic_signals,highwa
50541551,highway,traffic_signals,highwa
50541611,highway,traffic_signals,highwa
50541743,highway,traffic_signals,highwa
50541754,highway,traffic_signals,highwa
50541754,traffic_signals,signal,traffic_signal
50541776,highway,traffic_signals,highwa
50541974,crossing,zebra,crossin
50541974,highway,crossing,highwa
50542090,highway,traffic_signals,highwa
50542127,highway,stop,highwa
50542774,highway,turning_circle,highwa
50543902,highway,traffic_signals,highwa
50543904,highway,traffic_signals,highwa
50543904,traffic_signals,signal,traffic_signal
50548127,crossing,uncontrolled,crossin
50548127,highway,crossing,highwa
50549014,highway,turning_circle,highwa
50549120,barrier,gate,barrie
50550544,direction,both,directio
50550544,highway,stop,highwa
50550544,stop,all,sto
50550547,direction,both,directio
50550547,highway,stop,highwa
50550547,stop,all,sto
50550645,highway,stop,highwa
50552689,crossing,marked,crossin
50552689,highway,crossing,highwa
50552717,crossing,marked,crossin
50552717,highway,crossing,highwa
50553905,highway,turning_circle,highwa
50553905,source,Bing,sourc
50554465,highway,turning_circle,highwa
50554880,highway,turning_circle,highwa
50560353,highway,stop,highwa
50561501,highway,stop,highwa
50562911,highway,stop,highwa
50568551,highway,stop,highwa
50570546,highway,turning_circle,highwa
50571380,crossing,unmarked,crossin
50571380,highway,crossing,highwa
50571432,crossing,unmarked,crossin
50571432,highway,crossing,highwa
50571998,highway,turning_circle,highwa
50571998,source,Bing,sourc
50572001,highway,turning_circle,highwa
50572936,highway,turning_circle,highwa
50574552,highway,stop,highwa
50574994,highway,traffic_signals,highwa
50574995,highway,traffic_signals,highwa
50575003,highway,traffic_signals,highwa
50575042,highway,traffic_signals,highwa
50579838,highway,turning_circle,highwa
50584277,highway,turning_circle,highwa
50584919,highway,motorway_junction,highwa
50584919,ref,28A,re
50584978,highway,motorway_junction,highwa
50584978,noref,yes,nore
50586084,highway,motorway_junction,highwa
50586084,ref,25B-A,re
50589804,highway,turning_circle,highwa
50590060,highway,turning_circle,highwa
50592889,highway,turning_circle,highwa
50596705,highway,turning_circle,highwa
50600022,highway,turning_circle,highwa
50600046,highway,turning_circle,highwa
50602227,highway,turning_circle,highwa
50605867,highway,traffic_signals,highwa
50608505,highway,turning_circle,highwa
50608505,source,Bing,sourc
50610495,highway,traffic_signals,highwa
50611171,highway,turning_circle,highwa
50611473,highway,turning_circle,highwa
50612109,highway,turning_circle,highwa
50613049,highway,turning_circle,highwa
50616866,highway,stop,highwa
50616958,highway,stop,highwa
50616967,highway,turning_circle,highwa
50617798,highway,turning_circle,highwa
50619399,highway,traffic_signals,highwa
50619399,traffic_signals,signal,traffic_signal
50619442,highway,traffic_signals,highwa
50619442,traffic_signals,signal,traffic_signal
50619467,highway,traffic_signals,highwa
50619477,highway,traffic_signals,highwa
50619477,traffic_signals,signal,traffic_signal
50619494,highway,traffic_signals,highwa
50619494,traffic_signals,signal,traffic_signal
50620402,highway,turning_circle,highwa
50624219,highway,motorway_junction,highwa
50624219,ref,31-32-33,re
50624385,highway,motorway_junction,highwa
50624385,ref,29A;29B,re
50633318,highway,turning_circle,highwa
50637846,highway,turning_circle,highwa
50643997,highway,turning_circle,highwa
50645033,traffic_calming,bump,traffic_calmin
50645041,traffic_calming,bump,traffic_calmin
50645196,highway,stop,highwa
50645216,highway,stop,highwa
50645231,highway,stop,highwa
50645262,highway,stop,highwa
50645293,highway,stop,highwa
50645400,highway,traffic_signals,highwa
50645400,traffic_signals,signal,traffic_signal
50645400,direction,both,traffic_signals
50646071,direction,both,directio
50646071,highway,stop,highwa
50646071,stop,all,sto
50647636,highway,stop,highwa
50647637,highway,stop,highwa
50647662,highway,stop,highwa
50647666,highway,stop,highwa
50647677,highway,stop,highwa
50649141,crossing,unmarked,crossin
50649141,highway,crossing,highwa
50654743,highway,stop,highwa
50654743,stop,all,sto
50657610,highway,traffic_signals,highwa
50657610,traffic_signals,signal,traffic_signal
50658942,highway,stop,highwa
50658984,highway,stop,highwa
50658993,highway,stop,highwa
50659004,highway,stop,highwa
50659040,highway,stop,highwa
50659045,highway,stop,highwa
50659639,highway,turning_circle,highwa
50660560,highway,traffic_signals,highwa
50660624,highway,traffic_signals,highwa
50660780,highway,traffic_signals,highwa
50660780,traffic_signals,signal,traffic_signal
50660783,highway,traffic_signals,highwa
50660807,highway,traffic_signals,highwa
50660836,highway,traffic_signals,highwa
50660836,traffic_signals,signal,traffic_signal
50660930,highway,traffic_signals,highwa
50660930,traffic_signals,signal,traffic_signal
50660955,highway,traffic_signals,highwa
50661036,highway,traffic_signals,highwa
50662370,highway,turning_circle,highwa
50662601,highway,turning_circle,highwa
50662643,highway,turning_circle,highwa
50664051,highway,traffic_signals,highwa
50664764,highway,traffic_signals,highwa
50672393,highway,turning_circle,highwa
50672673,highway,stop,highwa
50672677,highway,stop,highwa
50678629,highway,turning_circle,highwa
50679032,highway,stop,highwa
50681015,crossing,zebra,crossin
50681015,highway,crossing,highwa
50683253,highway,turning_circle,highwa
50683253,source,Bing,sourc
50687767,highway,turning_circle,highwa
50687855,highway,turning_circle,highwa
50687867,highway,turning_circle,highwa
